date,open,high,low,close,volume
2025-04-18,16.52487396,16.60375164,16.22908266,16.48543512,591400
2025-04-21,16.79108613,16.79108613,16.34739918,16.61361135,788800
2025-04-22,16.55445309,16.79108613,16.49529483,16.72206816,824200
2025-04-23,16.65305019,16.8601041,16.62347106,16.70234874,676600
2025-04-24,16.70234874,16.8601041,16.51501425,16.67276961,891000
2025-04-25,16.74178758,16.74178758,16.4657157,16.58403222,728400
2025-04-28,16.58403222,16.6629099,16.0713273,16.24880208,749700
2025-04-29,16.2685215,16.73192787,16.10090643,16.60375164,1028700
2025-04-30,16.50515454,16.69248903,16.32767976,16.39669773,963200
2025-05-06,16.45585599,16.61361135,16.41641715,16.59389193,949500
2025-05-07,16.69248903,16.8601041,16.57417251,16.73192787,970208
2025-05-08,16.75164729,17.03757888,16.6629099,17.01785946,1000308
2025-05-09,16.92912207,17.3530896,16.92912207,17.29393134,1620208
2025-05-12,17.30379105,18.45737712,17.17561482,17.61930177,4602300
2025-05-13,17.26435221,17.4516867,16.96856091,17.07701772,2772800
2025-05-14,17.02771917,17.13617598,16.91926236,17.10659685,1326200
2025-05-15,17.01785946,17.28407163,16.92912207,17.14603569,1407800
2025-05-16,17.04743859,17.20519395,17.04743859,17.12631627,806300
2025-05-19,17.1558954,17.50098525,17.09673714,17.47140612,1693800
2025-05-20,17.40238815,17.67846003,17.34322989,17.57000322,1362300
2025-05-21,17.55,17.75,17.43,17.49,1209200
2025-05-22,17.49,17.57,17.12,17.2,992800
2025-05-23,17.06,17.5,17.06,17.16,951260
2025-05-26,17.2,17.3,16.93,17.14,1056900
2025-05-27,17.07,17.38,17.05,17.36,968200
2025-05-28,17.23,17.47,17.23,17.39,741600
2025-05-29,17.28,17.65,17.28,17.65,842200
2025-05-30,17.55,17.8,17.55,17.56,1069500
2025-06-03,17.62,17.91,17.44,17.88,1576300
2025-06-04,17.93,17.98,17.73,17.97,1215000
2025-06-05,17.98,18.0,17.68,17.7,969000
2025-06-06,17.71,18.05,17.6,18.04,1489800
2025-06-09,18.05,18.3,18.04,18.17,1508000
2025-06-10,18.17,18.25,17.77,17.94,1590900
2025-06-11,17.96,18.11,17.9,17.96,958880
2025-06-12,18.09,18.09,17.79,17.97,805100
2025-06-13,17.98,17.98,17.53,17.62,1186800
2025-06-16,17.73,17.97,17.54,17.7,1052100
2025-06-17,17.86,17.92,17.54,17.65,1006700
2025-06-18,17.65,17.65,17.31,17.38,1007800
2025-06-19,17.36,17.45,16.9,17.01,1178200
2025-06-20,17.01,17.15,16.9,16.9,744700
2025-06-23,16.99,17.68,16.81,17.57,1514800
2025-06-24,17.57,18.33,17.45,18.2,2159300
2025-06-25,18.18,18.23,17.9,18.07,1442600
2025-06-26,18.05,18.09,17.8,17.93,1430400
2025-06-27,17.9,18.14,17.89,18.11,1045920
2025-06-30,18.1,18.21,17.9,18.21,1386100
2025-07-01,18.2,18.37,18.11,18.32,1338620
2025-07-02,18.52,18.52,18.16,18.42,1578480
2025-07-03,18.4,18.61,18.36,18.52,1342671
2025-07-04,18.69,19.25,18.27,18.29,5386676
2025-07-07,18.34,20.12,18.25,20.12,4651360
2025-07-08,21.18,21.18,19.96,20.3,12412932
2025-07-09,20.19,22.33,20.0,21.1,13460212
2025-07-10,20.52,20.98,20.2,20.68,8824940
2025-07-11,20.35,20.43,19.63,19.8,6267220
2025-07-14,19.54,19.93,19.54,19.9,3460680
2025-07-15,19.88,19.9,19.2,19.34,3540125
2025-07-16,19.36,19.48,19.2,19.45,1883400
2025-07-17,19.45,19.63,19.33,19.63,2049340
2025-07-18,19.57,20.25,19.35,19.85,2627672
2025-07-21,19.86,20.2,19.66,19.93,2188700
2025-07-22,20.01,20.01,19.6,19.72,1954040
2025-07-23,19.8,19.8,19.45,19.47,1648092
2025-07-24,19.42,19.65,19.38,19.61,1850100
2025-07-25,19.6,21.57,19.45,21.57,4003880
2025-07-28,21.57,23.73,21.1,23.01,13244601
2025-07-29,22.1,22.45,21.57,22.18,7650128
2025-07-30,22.19,23.72,21.9,22.34,7792927
2025-07-31,22.37,23.82,22.01,23.82,9332750
2025-08-01,23.82,26.0,23.28,23.3,10878401
2025-08-04,22.79,23.19,21.75,22.56,7732278
2025-08-05,22.5,24.3,22.4,22.89,6681664
2025-08-06,22.89,23.23,22.06,22.08,6313596
2025-08-07,22.42,23.0,22.0,22.16,4472400
2025-08-08,22.16,22.39,21.65,22.12,3799500
2025-08-11,22.12,22.95,22.0,22.73,4789900
2025-08-12,22.73,23.13,22.27,22.31,3389800
2025-08-13,22.02,22.3,21.85,22.11,3235756
2025-08-14,22.12,22.22,21.38,21.38,3000100
2025-08-15,21.55,21.95,21.43,21.79,2894440
2025-08-18,22.39,22.97,22.11,22.28,4166900
2025-08-19,22.28,22.61,22.0,22.18,3642700
2025-08-20,21.98,22.3,21.77,22.18,2828400
2025-08-21,22.22,23.15,22.08,22.86,5716840
2025-08-22,23.38,23.38,22.06,22.24,4256920
2025-08-25,22.02,22.18,21.85,22.11,3095963
2025-08-26,22.22,22.22,21.9,21.92,2058621
2025-08-27,22.06,22.08,21.24,21.26,3071421
2025-08-28,21.26,21.46,20.18,20.99,2958720
2025-08-29,20.98,20.98,20.7,20.79,1358460
2025-09-01,20.76,21.14,20.61,21.0,1495300
2025-09-02,21.19,21.19,20.45,20.68,1505800
2025-09-03,20.74,20.77,19.98,20.01,1556800
2025-09-04,20.01,20.43,19.88,20.09,2113900
2025-09-05,20.17,20.23,19.77,20.11,1568620
2025-09-08,20.18,20.85,20.11,20.84,2208320
2025-09-09,20.94,21.21,20.57,20.63,1918343
2025-09-10,20.55,20.81,20.47,20.55,991080
2025-09-11,20.6,20.66,20.02,20.6,1345180
2025-09-12,20.6,20.88,20.4,20.42,1138900
2025-09-15,20.3,20.45,20.12,20.3,997100
2025-09-16,20.4,20.55,20.16,20.53,1222700
2025-09-17,20.53,20.53,20.25,20.29,1134600
2025-09-18,20.29,20.35,19.8,19.88,1579400
2025-09-19,19.79,20.06,19.53,19.76,1291280
2025-09-22,19.83,20.03,19.63,19.85,939600
2025-09-23,19.81,19.85,19.06,19.47,1492540
2025-09-24,19.47,19.95,19.31,19.94,1094740
2025-09-25,19.94,20.16,19.65,19.65,1201200
2025-09-26,19.61,19.8,19.4,19.63,800580
2025-09-29,19.72,20.01,19.33,20.01,1375000
2025-09-30,20.01,20.14,19.81,19.9,845920
2025-10-09,19.9,19.99,19.61,19.75,793800
2025-10-10,19.72,20.06,19.62,19.86,959900
2025-10-13,17.87,19.47,17.87,19.35,1510500
2025-10-14,19.35,19.86,19.35,19.57,1187720
2025-10-15,19.58,19.86,19.42,19.65,1070400
2025-10-16,19.64,19.71,19.26,19.33,1013800
2025-10-17,19.33,19.51,19.08,19.08,932500
2025-10-20,19.27,19.6,19.2,19.52,935700
2025-10-21,19.6,19.85,19.44,19.85,1014100
2025-10-22,19.83,20.0,19.74,19.89,854800
2025-10-23,19.89,19.98,19.68,19.96,842600
2025-10-24,19.96,20.15,19.88,20.02,1241200
2025-10-27,20.11,20.11,19.72,19.95,955700
2025-10-28,19.95,20.07,19.86,20.0,761500
2025-10-29,19.9,19.99,19.44,19.56,1238900
2025-10-30,19.6,19.82,19.34,19.35,1298800
2025-10-31,19.44,20.0,19.36,19.97,1689300
2025-11-03,20.01,20.18,19.9,20.18,1259220
2025-11-04,19.91,20.28,19.91,20.13,930600
2025-11-05,20.0,20.3,19.91,20.23,1156300
2025-11-06,20.3,20.4,19.99,20.13,902600
2025-11-07,20.4,20.4,19.97,20.1,1139500
2025-11-10,20.14,20.4,20.0,20.26,1224140
2025-11-11,20.24,20.58,20.23,20.51,1659400
2025-11-12,20.53,21.88,20.53,21.03,4625600
2025-11-13,21.3,21.59,20.89,21.41,4152200
2025-11-14,21.65,22.77,21.42,21.82,4560504
2025-11-17,21.73,22.02,21.18,21.38,3060480
2025-11-18,21.5,21.74,21.06,21.27,1880300
2025-11-19,21.1,21.31,20.65,21.12,1944900
2025-11-20,21.12,22.19,20.65,21.57,4298740
2025-11-21,21.13,21.99,20.95,21.08,2935900
2025-11-24,21.47,23.1,21.1,22.2,5063500
2025-11-25,22.2,22.49,21.7,22.48,4591540
2025-11-26,22.3,22.34,21.3,21.3,3378140
2025-11-27,21.5,21.88,20.7,21.43,2866080
2025-11-28,21.38,21.43,20.82,21.05,2392000
2025-12-01,21.04,22.5,20.98,21.8,3892920
2025-12-02,21.59,21.7,21.31,21.47,1691200
2025-12-03,21.5,21.5,20.88,20.94,1701500
2025-12-04,20.86,20.93,20.25,20.27,2197102
2025-12-05,20.25,20.61,19.9,20.58,1242300
2025-12-08,20.58,20.8,20.4,20.43,1324300
2025-12-09,20.51,20.54,20.19,20.26,1033100
2025-12-10,20.28,20.37,19.91,20.03,1068700
2025-12-11,20.03,20.14,19.62,19.7,1271100
2025-12-12,19.66,19.85,19.36,19.38,1219740
2025-12-15,19.36,19.83,19.25,19.49,895000
2025-12-16,19.53,19.53,19.0,19.1,1137600
