date,open,high,low,close,volume
2025-04-18,2.86,2.88,2.84,2.86,39843904
2025-04-21,2.87,2.88,2.83,2.87,48463200
2025-04-22,2.86,2.94,2.86,2.88,79594900
2025-04-23,2.89,2.93,2.85,2.87,76855002
2025-04-24,2.88,3.02,2.87,2.94,183799538
2025-04-25,2.92,2.98,2.89,2.94,88800274
2025-04-28,2.94,3.03,2.83,2.97,156647677
2025-04-29,2.96,3.07,2.94,3.04,123860679
2025-04-30,3.15,3.28,3.13,3.16,179253204
2025-05-06,3.17,3.39,3.16,3.34,186370843
2025-05-07,3.49,3.51,3.2,3.22,198710330
2025-05-08,3.2,3.23,3.19,3.2,101025129
2025-05-09,3.2,3.21,3.14,3.17,67596291
2025-05-12,3.19,3.22,3.17,3.21,63869540
2025-05-13,3.24,3.26,3.2,3.22,66193380
2025-05-14,3.21,3.35,3.2,3.34,153989890
2025-05-15,3.34,3.39,3.27,3.32,138670200
2025-05-16,3.29,3.31,3.26,3.27,72558848
2025-05-19,3.26,3.32,3.25,3.3,61169173
2025-05-20,3.3,3.31,3.27,3.28,46460942
2025-05-21,3.33,3.57,3.33,3.45,263990468
2025-05-22,3.4,3.49,3.38,3.45,137867799
2025-05-23,3.43,3.46,3.34,3.35,91169900
2025-05-26,3.34,3.36,3.3,3.33,58134064
2025-05-27,3.31,3.32,3.26,3.29,50692581
2025-05-28,3.29,3.3,3.26,3.29,47668300
2025-05-29,3.28,3.33,3.28,3.32,54415100
2025-05-30,3.31,3.32,3.26,3.28,48304246
2025-06-03,3.26,3.32,3.23,3.28,46616089
2025-06-04,3.28,3.32,3.26,3.31,60221228
2025-06-05,3.31,3.34,3.27,3.3,51335813
2025-06-06,3.29,3.32,3.26,3.31,64280018
2025-06-09,3.3,3.33,3.27,3.28,84741910
2025-06-10,3.27,3.28,3.21,3.24,69802714
2025-06-11,3.23,3.31,3.23,3.25,68703600
2025-06-12,3.24,3.28,3.22,3.23,71038438
2025-06-13,3.21,3.22,3.11,3.2,160148081
2025-06-16,3.15,3.23,3.15,3.21,71671781
2025-06-17,3.21,3.22,3.19,3.22,49450166
2025-06-18,3.22,3.22,3.17,3.19,41602200
2025-06-19,3.18,3.19,3.12,3.13,55911300
2025-06-20,3.12,3.14,3.09,3.1,40888600
2025-06-23,3.08,3.15,3.07,3.14,48252100
2025-06-24,3.15,3.24,3.14,3.24,75809449
2025-06-25,3.24,3.39,3.22,3.39,149194100
2025-06-26,3.38,3.4,3.33,3.34,103014399
2025-06-27,3.34,3.42,3.33,3.35,94659220
2025-06-30,3.35,3.36,3.32,3.33,64963200
2025-07-01,3.34,3.35,3.3,3.34,56495714
2025-07-02,3.33,3.34,3.3,3.32,50459200
2025-07-03,3.32,3.34,3.31,3.33,39455503
2025-07-04,3.33,3.38,3.31,3.34,59955620
2025-07-07,3.34,3.43,3.32,3.39,81491203
2025-07-08,3.38,3.47,3.36,3.45,89487419
2025-07-09,3.45,3.54,3.43,3.48,138401779
2025-07-10,3.45,3.6,3.45,3.55,158172571
2025-07-11,3.54,3.67,3.5,3.63,175838475
2025-07-14,3.62,3.63,3.5,3.51,130255858
2025-07-15,3.38,3.47,3.33,3.43,195370800
2025-07-16,3.42,3.54,3.38,3.49,132504606
2025-07-17,3.48,3.58,3.47,3.58,117771128
2025-07-18,3.56,3.68,3.54,3.65,134556299
2025-07-21,3.62,3.67,3.56,3.65,108796147
2025-07-22,3.65,3.66,3.54,3.56,107198475
2025-07-23,3.57,3.6,3.53,3.54,69724333
2025-07-24,3.53,3.76,3.53,3.67,163659201
2025-07-25,3.68,3.74,3.6,3.67,97149550
2025-07-28,3.65,3.77,3.61,3.72,136649570
2025-07-29,3.7,3.75,3.65,3.72,86308891
2025-07-30,3.71,3.71,3.6,3.62,80726994
2025-07-31,3.6,3.61,3.45,3.48,120872203
2025-08-01,3.48,3.51,3.44,3.45,54824549
2025-08-04,3.43,3.56,3.42,3.54,92664279
2025-08-05,3.53,3.55,3.5,3.51,52042074
2025-08-06,3.5,3.51,3.43,3.48,64276800
2025-08-07,3.48,3.49,3.41,3.43,69753613
2025-08-08,3.42,3.45,3.42,3.44,40821783
2025-08-11,3.45,3.49,3.43,3.49,62980225
2025-08-12,3.49,3.54,3.46,3.5,62676079
2025-08-13,3.55,3.65,3.55,3.56,134028869
2025-08-14,3.57,3.62,3.47,3.61,128063600
2025-08-15,3.58,3.63,3.55,3.6,104274521
2025-08-18,3.61,3.64,3.56,3.6,93080949
2025-08-19,3.59,3.6,3.54,3.56,79060740
2025-08-20,3.55,3.58,3.51,3.57,65501470
2025-08-21,3.58,3.64,3.53,3.55,80052505
2025-08-22,3.54,3.57,3.51,3.56,74451067
2025-08-25,3.58,3.73,3.58,3.71,202169058
2025-08-26,3.7,3.75,3.65,3.66,108738512
2025-08-27,3.66,3.68,3.53,3.53,92512548
2025-08-28,3.53,3.61,3.49,3.6,94630229
2025-08-29,3.6,3.61,3.52,3.53,67277562
2025-09-01,3.52,3.53,3.42,3.5,108874880
2025-09-02,3.51,3.51,3.4,3.43,89619163
2025-09-03,3.43,3.46,3.35,3.36,68252370
2025-09-04,3.36,3.44,3.33,3.41,101385603
2025-09-05,3.42,3.52,3.39,3.51,91263405
2025-09-08,3.51,3.58,3.47,3.57,87120414
2025-09-09,3.56,3.72,3.55,3.67,159244533
2025-09-10,3.66,3.68,3.62,3.65,67481517
2025-09-11,3.63,3.65,3.58,3.63,69621794
2025-09-12,3.63,3.66,3.6,3.64,61878885
2025-09-15,3.63,3.66,3.6,3.64,50237232
2025-09-16,3.63,3.74,3.63,3.73,102460111
2025-09-17,3.72,3.88,3.7,3.83,134626659
2025-09-18,3.81,3.82,3.68,3.71,143879177
2025-09-19,3.7,3.71,3.63,3.69,78976800
2025-09-22,3.67,3.69,3.61,3.65,57846886
2025-09-23,3.63,3.65,3.51,3.6,87121446
2025-09-24,3.59,3.61,3.54,3.57,50512000
2025-09-25,3.56,3.59,3.53,3.53,41800102
2025-09-26,3.53,3.57,3.48,3.49,51280080
2025-09-29,3.49,3.58,3.44,3.55,68731458
2025-09-30,3.54,3.54,3.5,3.51,45817914
2025-10-09,3.53,3.54,3.49,3.51,52429200
2025-10-10,3.51,3.57,3.5,3.56,61175944
2025-10-13,3.49,3.49,3.4,3.47,86907275
2025-10-14,3.47,3.51,3.42,3.43,61017549
2025-10-15,3.44,3.45,3.37,3.42,68042702
2025-10-16,3.41,3.41,3.37,3.38,57606800
