date,open,high,low,close,volume
2025-04-18,27.56839424,28.86315264,27.42895872,27.85722496,15327392
2025-04-21,27.887104,29.25158016,26.891136,29.132064,23493823
2025-04-22,28.97270912,29.132064,28.385088,28.66395904,16239499
2025-04-23,29.34121728,30.61605632,29.2814592,29.64996736,27853627
2025-04-24,30.1778304,30.90488704,29.71968512,29.9786368,25799439
2025-04-25,30.3272256,31.10408064,29.381056,29.381056,23624620
2025-04-28,29.8292416,30.10811264,29.14202368,29.26153984,13534100
2025-04-29,29.1818624,29.5304512,28.79343488,29.0324672,15854400
2025-04-30,28.96274944,30.18779008,28.80339456,29.68980608,16902195
2025-05-06,30.6758144,32.119968,30.6758144,31.7713792,29103145
2025-05-07,31.9705728,32.40879872,31.03436288,31.54230656,20918510
2025-05-08,31.90085504,32.83706496,31.35307264,31.4227904,26024729
2025-05-09,31.20367744,31.56222592,30.54633856,30.84512896,14547719
2025-05-12,31.54230656,31.93073408,30.51645952,31.7713792,20136670
2025-05-13,32.25940352,32.617952,31.372992,31.4227904,18048625
2025-05-14,31.372992,32.74742784,31.10408064,31.34311296,24401710
2025-05-15,31.29331456,31.29331456,29.75952384,29.96867712,18417716
2025-05-16,29.75952384,30.36706432,29.61012864,29.64000768,13923240
2025-05-19,29.65,29.97,28.88,29.7,11887400
2025-05-20,29.58,32.67,29.1,32.12,33599675
2025-05-21,32.12,33.26,31.93,32.2,26769830
2025-05-22,33.99,34.0,32.05,32.18,29014106
2025-05-23,32.16,32.29,30.19,30.36,26313614
2025-05-26,30.0,31.07,30.0,30.66,14081057
2025-05-27,30.36,30.71,29.9,30.04,11947000
2025-05-28,30.39,31.32,29.56,29.75,11424505
2025-05-29,29.76,30.63,29.62,29.76,16979700
2025-05-30,29.71,29.71,27.67,28.16,26690805
2025-06-03,28.0,28.67,27.9,28.52,13327762
2025-06-04,28.75,29.77,28.63,29.04,13529405
2025-06-05,28.98,31.94,28.73,31.47,33644098
2025-06-06,31.1,31.49,30.81,30.93,15691622
2025-06-09,30.85,31.25,30.13,30.74,16776050
2025-06-10,30.56,30.7,29.49,30.06,15730907
2025-06-11,30.0,30.65,29.77,29.95,12951600
2025-06-12,29.84,30.96,29.61,30.37,16459279
2025-06-13,30.0,31.45,29.4,29.92,16198205
2025-06-16,30.0,31.38,29.95,31.0,23583096
2025-06-17,31.13,31.18,29.9,30.21,15824100
2025-06-18,30.08,31.54,29.95,31.48,20393801
2025-06-19,31.7,32.91,31.7,32.28,23902420
2025-06-20,32.37,32.95,31.67,32.04,15977750
2025-06-23,32.49,33.49,31.72,32.6,18478106
2025-06-24,32.59,32.9,31.94,32.06,16670379
2025-06-25,32.51,33.58,32.43,33.15,24507692
2025-06-26,32.94,33.18,32.24,32.34,15754713
2025-06-27,32.32,34.3,32.08,33.9,27892774
2025-06-30,34.17,34.6,33.43,33.86,20426628
2025-07-01,33.7,34.4,32.46,32.96,20879890
2025-07-02,32.73,32.93,31.71,32.28,14235060
2025-07-03,32.3,32.46,31.8,32.03,15541378
2025-07-04,32.05,32.65,31.87,31.95,16412742
2025-07-07,32.05,32.24,31.1,31.93,14599559
2025-07-08,31.79,32.69,31.48,32.33,22890115
2025-07-09,32.09,32.68,30.88,31.08,28688121
2025-07-10,30.7,31.43,30.5,31.42,18751979
2025-07-11,31.01,31.09,30.52,30.68,17756468
2025-07-14,30.86,32.08,30.55,31.89,23163411
2025-07-15,31.04,31.8,29.96,31.64,31325299
2025-07-16,31.5,32.98,31.49,31.83,22691541
2025-07-17,31.64,31.83,31.24,31.47,17898561
2025-07-18,31.0,32.85,31.0,31.38,31548400
2025-07-21,31.27,31.44,30.01,30.84,28537537
2025-07-22,30.79,30.99,29.98,30.05,25548149
2025-07-23,30.2,30.26,29.4,29.72,18234070
2025-07-24,29.71,29.97,29.54,29.95,14266378
2025-07-25,30.05,30.15,29.56,29.73,10797156
2025-07-28,29.81,29.87,29.24,29.57,15945324
2025-07-29,29.51,32.53,29.34,32.53,66155322
2025-07-30,32.38,35.0,32.22,34.45,80237970
2025-07-31,35.38,37.9,35.38,37.9,33456222
2025-08-01,37.88,39.48,36.74,38.1,58854440
2025-08-04,37.88,38.16,36.69,37.99,37169223
2025-08-05,39.2,40.5,38.71,39.31,46638190
2025-08-06,39.4,40.99,38.81,39.21,32797627
2025-08-07,38.37,40.55,38.33,39.78,33770409
2025-08-08,39.76,40.25,38.02,39.25,36141212
2025-08-11,40.9,41.33,39.2,40.3,51868874
2025-08-12,41.1,41.43,36.27,37.05,98458326
2025-08-13,36.2,38.64,36.11,37.93,61725867
2025-08-14,37.5,37.87,36.59,36.6,36466592
2025-08-15,36.42,38.39,36.33,37.82,45487855
2025-08-18,38.08,38.46,36.66,37.6,53707050
2025-08-19,36.99,38.48,36.37,36.61,47273169
2025-08-20,36.21,36.25,34.6,35.5,46574222
2025-08-21,35.44,35.72,34.45,34.6,29290775
2025-08-22,34.8,35.6,34.52,35.38,31348353
2025-08-25,35.71,36.21,34.8,35.66,36781507
2025-08-26,35.05,35.05,34.17,34.5,39551456
2025-08-27,34.47,37.95,34.26,35.47,97042572
2025-08-28,35.56,38.19,34.61,37.78,87296255
2025-08-29,37.49,38.5,36.29,37.11,48567475
2025-09-01,36.8,37.35,35.36,36.51,47077321
2025-09-02,36.0,36.91,33.0,33.28,60007165
2025-09-03,33.27,34.49,32.89,33.59,28688388
2025-09-04,33.59,34.38,32.22,32.69,29733756
2025-09-05,32.75,34.1,32.45,34.04,29093548
