date,open,high,low,close,volume
2025-04-18,8.48104256,8.7188288,8.48104256,8.55039688,10302316
2025-04-21,8.5702124,8.98633832,8.49095032,8.94670728,24531166
2025-04-22,8.93679952,9.33310992,8.85753744,9.29347888,27835801
2025-04-23,9.39255648,9.64025048,9.28357112,9.32320216,26709607
2025-04-24,9.33310992,9.37274096,8.9665228,9.07550816,36312421
2025-04-25,9.07550816,9.14486248,8.98633832,9.10523144,13941375
2025-04-28,9.08541592,9.22412456,8.92689176,8.95661504,14966191
2025-04-29,8.95661504,9.05569264,8.89716848,8.97643056,13458710
2025-04-30,8.8179064,8.9665228,8.421596,8.62965896,41457606
2025-05-06,8.7188288,8.75845984,8.56030464,8.70892104,23198068
2025-05-07,8.8179064,9.0160616,8.74855208,8.79809088,23407747
2025-05-08,8.83772192,9.04578488,8.73864432,9.0160616,19079619
2025-05-09,9.05569264,9.12504696,8.98633832,9.05569264,14302791
2025-05-12,9.164678,9.20430904,9.00615384,9.14486248,14959148
2025-05-13,9.2142168,9.22412456,9.07550816,9.12504696,12187037
2025-05-14,9.1151392,9.164678,8.98633832,9.0656004,15471284
2025-05-15,9.02596936,9.04578488,8.83772192,8.89716848,11753949
2025-05-16,8.8674452,8.99624608,8.85753744,8.916984,6959196
2025-05-19,8.90707624,8.916984,8.62965896,8.63956672,18498650
2025-05-20,8.65938224,8.95661504,8.59993568,8.87735296,18142082
2025-05-21,8.82781416,9.0160616,8.8179064,8.94670728,13278207
2025-05-22,8.916984,9.0656004,8.87735296,8.916984,14063381
2025-05-23,8.89716848,8.97643056,8.8179064,8.8179064,8229259
2025-05-26,8.7683676,8.85753744,8.69901328,8.72873656,9559470
2025-05-27,8.77827536,8.80799864,8.49095032,8.55039688,16581400
2025-05-28,8.56030464,8.60984344,8.4711348,8.56030464,11245786
2025-05-29,8.62965896,9.2142168,8.6197512,8.93679952,36311493
2025-05-30,8.916984,9.1151392,8.8179064,9.04578488,29781886
2025-06-03,8.98633832,9.02596936,8.73864432,8.82781416,20869154
2025-06-04,8.84762968,8.88726072,8.78818312,8.83772192,10586500
2025-06-05,8.85753744,9.17458576,8.8179064,9.14486248,21117406
2025-06-06,9.17458576,9.2142168,9.00615384,9.1151392,12798015
2025-06-09,9.1151392,9.12504696,8.916984,8.95661504,20288824
2025-06-10,8.9665228,9.1151392,8.82781416,8.89716848,18569334
2025-06-11,8.89716848,9.2142168,8.88726072,9.0160616,18398938
2025-06-12,9.02596936,9.12504696,8.94670728,9.05569264,9784413
2025-06-13,9.03587712,9.04578488,8.916984,8.92689176,9397462
2025-06-16,8.916984,8.94670728,8.79809088,8.8674452,9680950
2025-06-17,8.92689176,9.04578488,8.8674452,8.94670728,11073099
2025-06-18,8.90707624,9.15477024,8.88726072,9.04578488,12444103
2025-06-19,8.99624608,9.08541592,8.82781416,8.85753744,12534651
2025-06-20,8.84762968,8.916984,8.72873656,8.74855208,9463850
2025-06-23,8.69901328,8.74855208,8.55039688,8.58012016,20448797
2025-06-24,8.66929,8.99624608,8.59993568,8.89716848,25032457
2025-06-25,8.8674452,8.99624608,8.78818312,8.99624608,16194695
2025-06-26,8.95661504,9.09532368,8.916984,8.916984,12041661
2025-06-27,8.916984,9.14486248,8.916984,9.0160616,15316684
2025-06-30,9.02596936,9.04578488,8.8674452,8.88726072,16008749
2025-07-01,8.89716848,8.98633832,8.82781416,8.97643056,14950033
2025-07-02,8.94670728,9.34301768,8.90707624,9.05569264,27611185
2025-07-03,9.07550816,9.08541592,8.89716848,8.94670728,15239858
2025-07-04,8.93679952,9.13495472,8.89716848,9.04578488,18694837
2025-07-07,9.04578488,9.35292544,8.99624608,9.29347888,30666383
2025-07-08,9.32320216,9.39255648,9.22412456,9.38264872,17604597
2025-07-09,9.34301768,9.34301768,9.17458576,9.2142168,14181101
2025-07-10,9.2142168,9.2637556,9.02596936,9.22412456,16731605
2025-07-11,9.27366336,9.39255648,9.20430904,9.22412456,14696712
2025-07-14,9.18449352,9.63034272,9.17458576,9.49163408,26575765
2025-07-15,9.51158034,9.64119307,9.28226551,9.36202719,17399395
2025-07-16,9.36202719,9.42184845,9.28226551,9.36202719,11511251
2025-07-17,9.35205698,9.50161013,9.28226551,9.3719974,13952957
2025-07-18,9.38196761,9.43181866,9.18256341,9.22244425,17249993
2025-07-21,9.5714016,10.05994189,9.30220593,9.96023979,62445771
2025-07-22,10.04000147,10.84758848,9.7708058,10.50860134,93175159
2025-07-23,10.64818428,10.65815449,9.92035895,9.95026958,66516077
2025-07-24,10.25934609,10.52854176,10.15964399,10.38895882,81313712
2025-07-25,10.42883966,10.48866092,9.93032916,10.00012063,57756695
2025-07-28,9.95026958,10.99714163,9.76083559,10.99714163,71760090
2025-07-29,10.8675289,11.21648625,10.41886945,10.67809491,107615603
2025-07-30,10.4687205,10.61827365,10.11976315,10.1696142,63946559
2025-07-31,10.17958441,10.23940567,9.83062706,9.92035895,43787870
2025-08-01,9.96023979,9.97021,9.80071643,9.86053769,26879713
2025-08-04,9.72095475,9.78077601,9.5714016,9.74089517,35324667
2025-08-05,9.74089517,9.85056748,9.6711037,9.84059727,26102897
2025-08-06,9.78077601,10.03003126,9.7708058,9.93032916,28423987
2025-08-07,9.96023979,10.3690184,9.80071643,10.07988231,42437662
2025-08-08,10.0699121,10.1696142,9.94029937,10.04000147,44315654
2025-08-11,10.14967378,10.18955462,10.00012063,10.08985252,29136391
2025-08-12,10.05994189,10.10979294,9.99015042,10.08985252,24969082
2025-08-13,10.07988231,10.10979294,9.99015042,10.01009084,25806105
2025-08-14,10.01009084,10.03003126,9.7708058,9.78077601,29845452
2025-08-15,9.78077601,9.98018021,9.78077601,9.92035895,20619966
2025-08-18,9.93032916,9.98018021,9.8705079,9.89044832,25512051
2025-08-19,9.8705079,9.94029937,9.7708058,9.78077601,28692002
2025-08-20,9.78077601,9.82065685,9.66113349,9.81068664,23135015
2025-08-21,9.82065685,9.94029937,9.80071643,9.86053769,25911050
2025-08-22,9.82065685,9.89044832,9.79074622,9.84059727,19135544
2025-08-25,9.92035895,10.00012063,9.82065685,9.97021,37219035
2025-08-26,9.97021,9.98018021,9.88047811,9.90041853,23493349
2025-08-27,9.91038874,9.95026958,9.66113349,9.6711037,33041824
2025-08-28,9.6711037,9.71098454,9.33211656,9.5714016,30293004
2025-08-29,9.62125265,9.65116328,9.52155055,9.60131223,18715839
2025-09-01,9.63122286,9.70101433,9.54149097,9.65116328,16142811
2025-09-02,9.66113349,9.71098454,9.5714016,9.66113349,18344299
2025-09-03,9.68107391,9.85056748,9.49163992,9.54149097,20540683
2025-09-04,9.50161013,9.56143139,9.25235488,9.29223572,18695402
2025-09-05,9.29223572,9.43181866,9.29223572,9.42184845,12912358
2025-09-08,9.43181866,9.56143139,9.38196761,9.54149097,14743521
2025-09-09,9.50161013,9.94029937,9.50161013,9.89044832,48592927
2025-09-10,9.84059727,9.85056748,9.66113349,9.72095475,21052871
2025-09-11,9.68107391,9.75086538,9.60131223,9.68107391,19831515
2025-09-12,9.69104412,9.71098454,9.64119307,9.66113349,14611705
2025-09-15,9.68107391,9.70101433,9.42184845,9.45175908,23530240
2025-09-16,9.46172929,9.55146118,9.41187824,9.52155055,12506144
2025-09-17,9.48166971,9.64119307,9.41187824,9.56143139,18235809
2025-09-18,9.54149097,9.58137181,9.38196761,9.42184845,18333363
2025-09-19,9.41187824,10.25934609,9.38196761,10.11976315,95750430
2025-09-22,10.15964399,10.19952483,9.84059727,9.94029937,38671057
2025-09-23,9.94029937,10.00012063,9.60131223,9.81068664,30113379
2025-09-24,9.76083559,10.34907798,9.68107391,10.27928651,69743749
2025-09-25,10.2693163,10.39892903,9.99015042,10.04000147,53081867
2025-09-26,10.01,10.24,9.87,9.89,34739455
2025-09-29,9.88,10.35,9.81,10.15,41030498
2025-09-30,10.16,10.48,10.06,10.35,41733982
2025-10-09,10.36,10.43,10.06,10.23,31724101
2025-10-10,10.25,10.5,10.2,10.3,34775528
2025-10-13,10.0,10.72,9.91,10.65,59282190
2025-10-14,10.95,11.72,10.76,11.36,98126881
2025-10-15,11.36,12.2,11.22,12.1,96935852
2025-10-16,11.88,12.28,11.74,11.83,63209853
2025-10-17,11.81,11.94,11.4,11.49,51947710
2025-10-20,11.68,11.78,11.39,11.51,34097541
2025-10-21,11.5,11.85,11.4,11.56,40689004
2025-10-22,11.88,12.24,11.69,11.75,69258450
2025-10-23,11.53,11.84,11.39,11.8,32720617
2025-10-24,11.79,12.01,11.61,11.75,29075552
2025-10-27,11.72,12.06,11.51,11.7,36168310
2025-10-28,11.55,11.62,11.0,11.4,53418095
2025-10-29,11.28,11.59,11.25,11.49,25295419
2025-10-30,11.48,11.81,11.41,11.55,35037939
2025-10-31,11.5,11.71,10.96,11.57,52518520
2025-11-03,11.73,11.76,10.92,11.09,40174769
2025-11-04,11.06,11.27,10.81,10.9,35400710
2025-11-05,10.76,11.15,10.7,11.07,27975722
2025-11-06,11.06,11.25,10.96,11.08,23084035
2025-11-07,11.08,11.43,11.02,11.3,29110275
2025-11-10,11.3,11.3,10.75,10.82,36435518
2025-11-11,10.83,10.88,10.56,10.61,24122942
2025-11-12,10.62,10.67,10.48,10.59,15946270
2025-11-13,10.59,10.63,10.49,10.53,19926011
2025-11-14,10.5,10.52,10.38,10.4,16149420
2025-11-17,10.39,10.39,10.16,10.23,17791245
2025-11-18,10.27,10.32,10.11,10.19,15945461
2025-11-19,10.18,10.27,10.16,10.23,12380734
2025-11-20,10.22,10.32,10.15,10.22,10202146
2025-11-21,10.15,10.22,9.98,9.99,15537934
2025-11-24,10.07,10.28,10.04,10.24,17879252
2025-11-25,10.24,10.31,10.16,10.25,12950101
2025-11-26,10.35,10.86,10.34,10.56,38186612
2025-11-27,10.51,10.55,10.27,10.33,20955521
2025-11-28,10.29,10.39,10.25,10.36,10696466
2025-12-01,10.35,10.48,10.26,10.46,15648467
2025-12-02,10.38,10.5,10.35,10.38,9540800
2025-12-03,10.38,10.62,10.36,10.53,19377669
2025-12-04,10.56,10.77,10.4,10.65,17770688
2025-12-05,10.59,10.94,10.57,10.86,23624247
2025-12-08,10.86,10.92,10.62,10.75,20607710
2025-12-09,10.71,10.96,10.67,10.71,17842348
2025-12-10,10.71,11.17,10.63,11.16,42257413
2025-12-11,11.12,11.21,10.73,10.79,24180281
2025-12-12,10.8,11.2,10.73,11.04,24797656
2025-12-15,10.98,11.07,10.89,10.9,13009000
2025-12-16,10.87,10.9,10.51,10.73,19201043
2025-12-17,10.74,11.3,10.74,11.26,44313492
2025-12-18,11.18,11.54,11.12,11.12,20030365
2025-12-19,11.12,11.51,11.12,11.42,23429603
2025-12-22,11.4,11.41,11.08,11.12,23401155
