date,open,high,low,close,volume
2025-04-17,4.46,4.57,4.43,4.57,50131242.0
2025-04-21,5.03,5.03,4.82,5.03,67727237.0
2025-04-22,5.53,5.53,5.53,5.53,6620637.0
2025-04-23,6.08,6.08,5.86,6.08,386142234.0
2025-04-24,6.31,6.69,6.02,6.69,367395765.0
2025-04-25,6.73,7.36,6.69,7.36,377949230.0
2025-04-28,7.51,7.6,6.62,6.75,338175317.0
2025-04-29,6.52,7.43,6.08,6.89,471918914.0
2025-04-30,6.5,6.73,6.2,6.2,300366017.0
2025-05-06,5.8,5.98,5.65,5.74,274198976.0
2025-05-07,5.8,5.92,5.71,5.85,233385631.0
2025-05-08,5.72,6.12,5.57,5.94,254922224.0
2025-05-09,5.8,5.88,5.61,5.63,178494485.0
2025-05-12,5.58,5.68,5.44,5.57,146558766.0
2025-05-13,5.58,5.65,5.43,5.45,151529862.0
2025-05-14,5.4,5.57,5.33,5.5,147378238.0
2025-05-15,5.44,5.99,5.4,5.76,278508253.0
2025-05-16,5.62,5.99,5.46,5.8,234472223.0
2025-05-19,5.72,6.35,5.67,6.06,276353341.0
2025-05-20,6.0,6.25,5.85,6.04,230427454.0
2025-05-21,5.92,5.96,5.67,5.69,169502956.0
2025-05-22,5.7,5.85,5.5,5.54,129292821.0
2025-05-23,5.49,5.65,5.41,5.57,106835717.0
2025-05-26,5.52,5.56,5.42,5.52,78436593.0
2025-05-27,5.55,5.63,5.49,5.52,74377954.0
2025-05-28,5.52,5.79,5.44,5.72,162854539.0
2025-05-29,5.65,5.97,5.55,5.75,183371054.0
2025-05-30,5.63,5.73,5.36,5.39,143665576.0
2025-06-03,5.3,5.42,5.22,5.36,72926763.0
2025-06-04,5.36,5.45,5.31,5.44,90783368.0
2025-06-05,5.41,5.45,5.24,5.29,100836658.0
2025-06-06,5.26,5.28,5.21,5.23,59962014.0
2025-06-09,5.23,5.32,5.22,5.25,56260320.0
2025-06-10,5.25,5.32,5.08,5.27,108596124.0
2025-06-11,5.25,5.38,5.22,5.24,87679169.0
2025-06-12,5.2,5.22,5.12,5.16,69619600.0
2025-06-13,5.13,5.14,4.95,4.97,86889563.0
2025-06-16,4.92,5.02,4.9,4.99,47550945.0
2025-06-17,4.97,5.02,4.94,4.96,40243986.0
2025-06-18,4.93,4.95,4.85,4.91,48379234.0
2025-06-19,4.89,4.9,4.75,4.76,51956261.0
2025-06-20,4.76,4.82,4.72,4.73,40329734.0
2025-06-23,4.66,4.77,4.63,4.76,41262054.0
2025-06-24,4.75,4.87,4.75,4.86,47432944.0
2025-06-25,4.97,5.03,4.85,4.88,109363220.0
2025-06-26,4.82,4.93,4.78,4.84,82352963.0
2025-06-27,4.82,4.87,4.8,4.83,45591743.0
2025-06-30,4.84,4.89,4.82,4.87,37880459.0
2025-07-01,4.86,4.9,4.83,4.89,39053412.0
2025-07-02,4.9,4.96,4.88,4.92,64636863.0
2025-07-03,4.89,5.15,4.87,5.05,120124626.0
2025-07-04,5.05,5.06,4.91,4.97,66279641.0
2025-07-07,4.95,5.06,4.91,5.02,55561107.0
2025-07-08,5.02,5.2,5.02,5.07,64380265.0
2025-07-09,5.05,5.12,5.01,5.06,68338769.0
2025-07-10,5.03,5.15,5.01,5.06,67084952.0
2025-07-11,5.1,5.14,5.03,5.07,75641041.0
2025-07-14,5.03,5.04,4.95,4.98,55210825.0
2025-07-15,4.99,5.0,4.86,4.89,48002135.0
2025-07-16,4.87,5.01,4.86,4.94,58688403.0
2025-07-17,4.97,5.25,4.95,4.99,139988943.0
2025-07-18,4.96,4.99,4.88,4.9,74702006.0
2025-07-21,4.85,4.89,4.83,4.88,52503904.0
2025-07-22,4.86,4.87,4.8,4.82,53860957.0
2025-07-23,4.81,4.9,4.79,4.83,56841293.0
2025-07-24,4.81,5.31,4.79,5.31,217024058.0
2025-07-25,5.32,5.35,5.1,5.12,212259847.0
2025-07-28,5.22,5.34,5.22,5.28,177826263.0
2025-07-29,5.28,5.42,5.16,5.21,151556127.0
2025-07-30,5.16,5.42,5.08,5.32,172088067.0
2025-07-31,5.21,5.21,5.06,5.07,131725487.0
2025-08-01,5.07,5.08,4.9,4.91,85814376.0
2025-08-04,4.78,4.78,4.48,4.63,184131305.0
2025-08-05,4.58,4.84,4.57,4.77,116003634.0
2025-08-06,4.72,4.72,4.66,4.71,69001480.0
2025-08-07,4.71,4.8,4.68,4.72,63037883.0
2025-08-08,4.7,4.83,4.7,4.74,63817151.0
2025-08-11,4.72,4.83,4.68,4.81,93592951.0
2025-08-12,4.81,4.9,4.79,4.83,92674736.0
2025-08-13,5.01,5.06,4.82,4.86,135103638.0
2025-08-14,4.8,4.84,4.73,4.75,106261162.0
2025-08-15,4.77,4.84,4.7,4.8,114259058.0
2025-08-18,4.81,4.85,4.76,4.81,119816709.0
2025-08-19,4.78,4.85,4.78,4.8,121819449.0
2025-08-20,4.76,4.84,4.71,4.84,133689045.0
2025-08-21,4.83,4.93,4.82,4.86,163434062.0
2025-08-22,4.83,4.87,4.75,4.8,134646449.0
2025-08-25,4.79,5.07,4.78,4.99,237694266.0
2025-08-26,4.96,5.16,4.91,5.12,215563417.0
2025-08-27,5.12,5.63,5.04,5.63,507071160.0
2025-08-28,5.59,6.1,5.5,5.71,612172070.0
2025-08-29,5.58,6.2,5.56,5.93,509007525.0
2025-09-01,5.75,6.11,5.75,5.85,402913768.0
2025-09-02,5.8,6.44,5.7,6.12,533244247.0
2025-09-03,6.05,6.19,5.52,5.61,431580239.0
2025-09-04,5.67,6.17,5.62,6.17,354904693.0
2025-09-05,6.49,6.6,6.06,6.37,689680477.0
2025-09-08,6.39,7.01,6.38,6.51,611892757.0
