date,open,high,low,close,volume
2025-04-18,1.73,1.76,1.71,1.73,16863000
2025-04-21,1.72,1.75,1.69,1.71,23248621
2025-04-22,1.71,1.74,1.68,1.7,16675000
2025-04-23,1.71,1.73,1.68,1.69,19565299
2025-04-24,1.69,1.71,1.65,1.68,18779400
2025-04-25,1.68,1.72,1.66,1.69,25554000
2025-04-28,1.69,1.7,1.62,1.64,20738610
2025-04-29,1.66,1.72,1.65,1.7,29774436
2025-04-30,1.7,1.78,1.7,1.77,25966151
2025-05-06,1.77,1.86,1.77,1.86,25478702
2025-05-07,1.88,1.89,1.84,1.87,22546900
2025-05-08,1.87,1.9,1.85,1.89,16111203
2025-05-09,1.88,1.89,1.85,1.86,15645803
2025-05-12,1.87,1.9,1.84,1.87,15980001
2025-05-13,1.88,1.92,1.87,1.88,16135713
2025-05-14,1.87,1.91,1.87,1.89,12011480
2025-05-15,1.89,1.96,1.88,1.93,35499363
2025-05-16,1.9,1.94,1.89,1.93,21458640
2025-05-19,1.93,2.0,1.92,1.98,22050499
2025-05-20,1.98,2.0,1.95,1.98,17344400
2025-05-21,1.98,2.18,1.97,2.03,67226201
2025-05-22,2.01,2.05,1.95,1.97,50292100
2025-05-23,1.97,1.97,1.9,1.92,37856014
2025-05-26,1.92,1.95,1.9,1.94,17851310
2025-05-27,1.95,1.98,1.92,1.96,17949210
2025-05-28,1.97,2.0,1.95,1.98,18961500
2025-05-29,1.97,2.05,1.96,2.02,23304100
2025-05-30,2.05,2.05,2.0,2.02,20216207
2025-06-03,2.02,2.04,1.99,2.0,14055750
2025-06-04,2.02,2.08,1.99,2.08,19343300
2025-06-05,2.06,2.09,2.02,2.05,20235100
2025-06-06,2.06,2.11,2.05,2.08,20454600
2025-06-09,2.09,2.1,2.06,2.09,17844300
2025-06-10,2.08,2.11,2.04,2.08,19539900
2025-06-11,2.09,2.09,2.06,2.07,11940800
2025-06-12,2.08,2.08,2.03,2.05,13165300
2025-06-13,2.05,2.07,2.02,2.03,18883963
2025-06-16,2.04,2.12,2.04,2.08,31022400
2025-06-17,2.09,2.1,2.04,2.06,21527547
2025-06-18,2.06,2.25,2.04,2.07,51030310
2025-06-19,2.07,2.09,1.98,2.04,49610722
2025-06-20,2.05,2.06,1.98,1.98,21522000
2025-06-23,1.98,2.05,1.98,2.04,32313840
2025-06-24,2.03,2.06,1.98,2.05,28498500
2025-06-25,2.05,2.09,2.01,2.04,22109100
2025-06-26,2.04,2.07,2.02,2.04,22994000
2025-06-27,2.04,2.08,2.03,2.05,22013900
2025-06-30,2.08,2.09,2.04,2.06,22570728
2025-07-01,2.07,2.08,2.03,2.06,24765740
2025-07-02,2.05,2.11,2.04,2.11,43066834
2025-07-03,2.13,2.14,2.08,2.11,27255400
2025-07-04,2.11,2.23,2.1,2.11,60972100
2025-07-07,2.09,2.15,2.07,2.15,34050900
2025-07-08,2.15,2.18,2.12,2.17,29807800
2025-07-09,2.17,2.24,2.16,2.18,30265178
2025-07-10,2.18,2.27,2.18,2.26,44801578
2025-07-11,2.25,2.34,2.21,2.3,46099502
2025-07-14,2.28,2.29,2.21,2.24,38157400
2025-07-15,2.23,2.24,2.11,2.14,35726600
2025-07-16,2.14,2.16,2.1,2.14,19811640
2025-07-17,2.14,2.15,2.11,2.14,14021801
2025-07-18,2.16,2.28,2.16,2.18,35173420
2025-07-21,2.18,2.32,2.18,2.25,45489511
2025-07-22,2.28,2.35,2.22,2.34,57188101
2025-07-23,2.4,2.43,2.3,2.32,48636804
2025-07-24,2.32,2.39,2.27,2.37,38214685
2025-07-25,2.39,2.41,2.32,2.33,26523310
2025-07-28,2.28,2.32,2.25,2.3,25684712
2025-07-29,2.33,2.34,2.21,2.26,28501200
2025-07-30,2.29,2.49,2.27,2.49,64275378
2025-07-31,2.51,2.53,2.29,2.32,127880167
2025-08-01,2.31,2.33,2.24,2.24,60367057
2025-08-04,2.26,2.26,2.21,2.24,37474157
2025-08-05,2.24,2.35,2.24,2.33,55922400
2025-08-06,2.32,2.38,2.3,2.35,53396457
2025-08-07,2.34,2.35,2.26,2.29,38463760
2025-08-08,2.3,2.31,2.25,2.28,32117111
2025-08-11,2.3,2.36,2.28,2.33,37968060
2025-08-12,2.36,2.37,2.31,2.35,26438002
2025-08-13,2.35,2.36,2.29,2.3,29470701
2025-08-14,2.3,2.3,2.19,2.2,36596613
2025-08-15,2.2,2.23,2.19,2.2,29943400
2025-08-18,2.21,2.25,2.19,2.23,26161901
2025-08-19,2.23,2.29,2.21,2.28,24591110
2025-08-20,2.28,2.29,2.25,2.29,20437379
2025-08-21,2.29,2.33,2.28,2.31,22278800
2025-08-22,2.32,2.32,2.25,2.28,24084300
2025-08-25,2.31,2.37,2.3,2.33,38000700
2025-08-26,2.34,2.37,2.31,2.36,26437502
2025-08-27,2.36,2.36,2.21,2.22,42613900
2025-08-28,2.22,2.26,2.14,2.22,39424793
2025-08-29,2.21,2.22,2.16,2.17,22957700
2025-09-01,2.17,2.24,2.15,2.22,25823900
2025-09-02,2.22,2.25,2.18,2.24,26679370
2025-09-03,2.24,2.26,2.15,2.16,23940800
2025-09-04,2.18,2.23,2.15,2.19,26878280
2025-09-05,2.2,2.22,2.16,2.22,22298100
2025-09-08,2.22,2.28,2.22,2.28,35955700
2025-09-09,2.28,2.36,2.27,2.34,50693920
2025-09-10,2.36,2.38,2.33,2.38,41076959
2025-09-11,2.39,2.4,2.34,2.37,26729302
2025-09-12,2.36,2.43,2.34,2.4,33283295
2025-09-15,2.42,2.44,2.36,2.43,29103600
2025-09-16,2.47,2.51,2.43,2.48,36593300
2025-09-17,2.48,2.48,2.4,2.47,24111801
2025-09-18,2.47,2.49,2.38,2.41,31786210
2025-09-19,2.41,2.44,2.31,2.35,26143600
2025-09-22,2.36,2.36,2.27,2.3,19681200
2025-09-23,2.3,2.31,2.12,2.2,37790521
2025-09-24,2.18,2.21,2.17,2.2,23649700
2025-09-25,2.21,2.22,2.16,2.17,22635800
2025-09-26,2.17,2.25,2.14,2.2,26647662
2025-09-29,2.2,2.25,2.15,2.23,24699400
2025-09-30,2.26,2.37,2.22,2.26,53005060
2025-10-09,2.25,2.31,2.22,2.31,30267181
2025-10-10,2.34,2.45,2.31,2.37,52638190
2025-10-13,2.29,2.45,2.25,2.42,49432300
2025-10-14,2.46,2.53,2.45,2.48,54681060
2025-10-15,2.48,2.51,2.42,2.45,39243700
2025-10-16,2.46,2.7,2.43,2.7,189853809
2025-10-17,2.84,2.97,2.81,2.97,198507926
2025-10-20,2.8,3.27,2.8,3.27,282646590
2025-10-21,3.2,3.21,2.94,3.03,273983264
2025-10-22,2.93,3.17,2.86,2.9,211648523
2025-10-23,2.85,3.19,2.77,3.19,209761344
2025-10-24,3.09,3.09,2.87,2.87,230808302
2025-10-27,2.78,3.1,2.71,2.94,199951152
2025-10-28,2.85,3.23,2.81,3.23,229079796
2025-10-29,3.3,3.55,3.3,3.55,298280004
2025-10-30,3.44,3.64,3.2,3.2,279189026
2025-10-31,3.1,3.25,3.1,3.11,138331171
2025-11-03,3.14,3.42,3.14,3.42,100225423
2025-11-04,3.49,3.76,3.45,3.76,275568246
2025-11-05,3.8,4.14,3.76,4.14,109084942
2025-11-06,4.5,4.5,3.85,4.16,372655747
2025-11-07,4.07,4.4,3.91,3.98,257587509
2025-11-10,4.02,4.38,3.82,4.27,334142859
2025-11-11,4.08,4.7,3.95,4.7,329495447
2025-11-12,4.68,5.17,4.55,5.17,316274418
2025-11-13,5.58,5.69,5.47,5.69,136468006
2025-11-14,6.12,6.26,5.89,6.26,212635670
2025-11-17,6.3,6.89,5.65,6.89,413392534
2025-11-18,6.5,6.9,6.2,6.23,294422221
2025-11-19,5.61,5.91,5.61,5.61,193556698
2025-11-20,5.31,5.45,5.05,5.07,239165601
2025-11-21,4.88,5.27,4.66,4.69,196889817
2025-11-24,4.69,4.76,4.36,4.51,176755338
2025-11-25,4.53,4.6,4.41,4.55,155578544
2025-11-26,4.48,4.5,4.33,4.41,138393085
2025-11-27,4.42,4.63,4.37,4.61,182111860
2025-11-28,4.55,4.8,4.48,4.67,166146827
2025-12-01,4.6,4.75,4.51,4.62,138398149
2025-12-02,4.55,5.08,4.5,5.08,226247290
2025-12-03,5.08,5.59,5.01,5.59,267623380
2025-12-04,5.73,6.0,5.2,5.2,334681994
2025-12-05,5.14,5.39,4.91,5.26,212496878
2025-12-08,5.26,5.37,5.05,5.08,186899922
2025-12-09,5.05,5.11,4.74,4.81,146420190
2025-12-10,4.8,5.12,4.8,4.88,132518220
2025-12-11,4.79,4.87,4.5,4.54,124668468
2025-12-12,4.51,4.83,4.49,4.57,110741091
2025-12-15,4.51,5.03,4.51,5.03,132453789
2025-12-16,5.04,5.08,4.56,4.62,174122223
2025-12-17,4.66,4.67,4.35,4.58,102213120
2025-12-18,4.8,5.0,4.62,4.79,188377933
2025-12-19,4.64,4.85,4.52,4.71,137283130
2025-12-22,4.75,4.8,4.63,4.72,101698617
2025-12-23,4.69,4.7,4.48,4.54,100496506
2025-12-24,4.48,4.54,4.37,4.5,70613630
2025-12-25,4.45,4.49,4.41,4.45,70293049
2025-12-26,4.44,4.5,4.39,4.4,89177951
2025-12-29,4.38,4.4,4.22,4.22,84454900
2025-12-30,4.22,4.24,4.08,4.14,85272545
2025-12-31,4.18,4.19,3.96,4.03,78479721
2026-01-05,4.04,4.07,4.01,4.03,62703901
2026-01-06,4.03,4.17,4.01,4.14,84186500
2026-01-07,4.25,4.55,4.22,4.55,210464855
2026-01-08,4.78,4.94,4.57,4.59,268574759
2026-01-09,4.55,4.59,4.42,4.46,159141418
2026-01-12,4.55,4.55,4.43,4.52,118816106
2026-01-13,4.52,4.56,4.33,4.36,97813711
2026-01-14,4.27,4.39,4.26,4.31,85942181
2026-01-15,4.28,4.3,4.13,4.18,65130669
2026-01-16,4.18,4.22,4.08,4.1,56170326
2026-01-19,4.14,4.3,4.14,4.23,83776302
2026-01-20,4.17,4.55,4.13,4.32,149620011
2026-01-21,4.17,4.23,3.91,4.07,120376816
2026-01-22,4.07,4.3,3.98,4.17,102862701
2026-01-23,4.14,4.16,4.07,4.16,84090641
2026-01-26,4.12,4.15,4.03,4.07,59975603
2026-01-27,4.03,4.04,3.88,3.94,66581500
2026-01-28,3.94,4.17,3.92,4.04,94380086
2026-01-29,4.02,4.1,3.92,3.93,76209402
2026-01-30,3.92,4.23,3.92,4.03,109431392
2026-02-02,3.87,3.88,3.63,3.67,87178101
2026-02-03,3.71,3.75,3.65,3.75,51685806
2026-02-04,3.74,4.04,3.71,3.98,117823928
2026-02-05,3.85,3.88,3.77,3.79,83589635
2026-02-06,3.75,3.83,3.68,3.79,51109765
2026-02-09,3.8,3.85,3.79,3.83,37418260
2026-02-10,3.84,3.85,3.76,3.82,38291201
2026-02-11,3.82,3.85,3.76,3.82,32171000
2026-02-12,3.79,3.85,3.72,3.72,39022202
2026-02-13,3.72,3.75,3.65,3.65,27649250
2026-02-24,3.67,3.87,3.67,3.86,69823702
2026-02-25,3.85,3.98,3.82,3.92,60335000
2026-02-26,3.91,3.95,3.79,3.81,43310602
2026-02-27,3.81,3.93,3.78,3.92,45790021
2026-03-02,3.99,4.01,3.85,3.9,57647926
2026-03-03,3.85,4.2,3.85,4.1,182808192
2026-03-04,3.97,3.97,3.69,3.7,123962169
2026-03-05,3.62,3.74,3.58,3.71,80424010
2026-03-06,3.66,3.75,3.56,3.73,64770670
2026-03-09,3.88,3.94,3.76,3.8,72233581
2026-03-10,3.66,3.77,3.66,3.7,52245600
2026-03-11,3.7,3.71,3.62,3.65,44829700
2026-03-12,3.67,3.89,3.65,3.75,91840753
2026-03-13,3.74,4.13,3.71,4.13,175077149
2026-03-16,4.13,4.23,3.91,3.91,199663615
2026-03-17,3.97,4.3,3.92,4.3,131124060
