date,open,high,low,close,volume
2025-04-18,12.66119435,12.74076195,12.4523294,12.5716808,4755610
2025-04-21,12.5716808,13.128654,12.5120051,13.09881615,10205090
2025-04-22,13.09881615,13.19827565,12.8700593,12.89989715,7173347
2025-04-23,13.03914045,13.27784325,12.9695188,13.128654,10157960
2025-04-24,13.2281135,13.4270325,12.88000525,12.97946475,9074150
2025-04-25,12.97946475,13.3076811,12.8899512,13.1485459,11587543
2025-04-28,13.37730275,13.67568125,12.9894107,13.09881615,16637760
2025-04-29,12.7109241,13.2678973,12.70097815,12.86011335,15196658
2025-04-30,12.8899512,13.09881615,12.84022145,12.91978905,9370490
2025-05-06,13.0888702,13.69557315,13.07892425,13.5662758,14906140
2025-05-07,13.65578935,13.83481645,13.33751895,13.47676225,11535910
2025-05-08,13.4469244,13.9044381,13.3872487,13.79503265,13249800
2025-05-09,13.8646543,13.8646543,13.4270325,13.45687035,9280500
2025-05-12,13.57622175,14.37189775,13.57622175,13.9840057,18699300
2025-05-13,14.27243825,14.3420599,13.75524885,13.8248705,11910160
2025-05-14,13.79503265,13.8447624,13.5463839,13.63589745,9191000
2025-05-15,13.55632985,13.5662758,13.1883297,13.2480054,7929550
2025-05-16,13.2082216,13.51654605,13.19827565,13.37730275,6192400
2025-05-19,13.327573,13.37730275,13.0689783,13.27784325,5532100
2025-05-20,13.23805945,13.45687035,13.13859995,13.4469244,7000210
2025-05-21,13.4469244,13.57622175,13.128654,13.15849185,12311740
2025-05-22,13.128654,13.63589745,13.05903235,13.1883297,13236676
2025-05-23,13.0888702,13.128654,12.531897,12.56173485,14271360
2025-05-26,12.6910322,13.4270325,12.6711403,12.88000525,9509390
2025-05-27,12.86,12.94,12.6,12.63,6432010
2025-05-28,12.63,12.72,12.47,12.5,4928601
2025-05-29,12.5,12.69,12.4,12.61,7625491
2025-05-30,12.55,12.61,12.37,12.46,7415900
2025-06-03,12.4,12.52,12.35,12.42,4171010
2025-06-04,12.65,12.68,12.36,12.58,5757400
2025-06-05,12.71,13.06,12.55,12.91,14985190
2025-06-06,12.79,12.93,12.59,12.86,10079230
2025-06-09,12.84,12.94,12.83,12.91,6307459
2025-06-10,12.89,12.93,12.59,12.8,7536090
2025-06-11,12.73,12.88,12.7,12.72,5112591
2025-06-12,12.74,12.74,12.58,12.64,4530952
2025-06-13,12.62,12.62,12.31,12.34,5679079
2025-06-16,12.23,12.49,12.21,12.41,4419888
2025-06-17,12.48,12.48,12.21,12.35,5314464
2025-06-18,12.33,12.5,12.23,12.38,4344280
2025-06-19,12.37,12.4,11.94,12.0,7232160
2025-06-20,12.08,12.24,11.91,11.91,4415979
2025-06-23,11.91,12.22,11.76,12.19,6326240
2025-06-24,12.27,12.68,12.16,12.56,8077962
2025-06-25,12.58,12.74,12.53,12.68,6587110
2025-06-26,12.68,12.82,12.57,12.61,5789620
2025-06-27,12.62,12.87,12.58,12.7,7763960
2025-06-30,12.78,13.05,12.72,12.95,10980420
2025-07-01,12.96,13.32,12.9,13.08,13669571
2025-07-02,13.08,13.15,12.93,13.0,7609850
2025-07-03,13.1,13.41,12.9,13.3,17254804
2025-07-04,13.22,13.46,12.96,13.3,17348601
2025-07-07,13.14,13.44,13.03,13.44,17886812
2025-07-08,13.71,14.29,13.55,14.12,38496757
2025-07-09,14.01,14.78,14.01,14.42,34835389
2025-07-10,14.01,14.63,13.9,14.0,31023490
2025-07-11,13.96,13.98,13.45,13.53,21243028
2025-07-14,13.52,14.2,13.52,13.89,18480092
2025-07-15,13.77,14.0,13.72,13.85,15181660
2025-07-16,14.1,14.2,13.71,13.73,11429691
2025-07-17,13.78,13.96,13.63,13.7,9237180
2025-07-18,13.68,13.71,13.4,13.46,10992909
2025-07-21,13.63,13.85,13.5,13.84,15214500
2025-07-22,13.84,13.85,13.4,13.85,15998540
2025-07-23,13.99,14.16,13.37,13.39,16741300
2025-07-24,13.31,13.55,13.29,13.48,8434990
2025-07-25,13.45,13.51,13.32,13.37,5990440
2025-07-28,13.44,13.45,13.0,13.17,12433150
2025-07-29,13.13,13.22,12.98,13.22,7692750
2025-07-30,13.17,13.17,12.97,13.04,5797107
2025-07-31,13.1,13.18,12.98,13.0,6426100
2025-08-01,13.06,13.58,12.93,13.3,14250300
2025-08-04,13.21,13.25,13.0,13.21,8906280
2025-08-05,13.18,13.36,13.13,13.34,9301866
2025-08-06,13.31,13.31,13.21,13.28,6220770
2025-08-07,13.31,13.31,13.12,13.15,6136830
2025-08-08,13.1,13.32,13.09,13.18,6231590
2025-08-11,13.14,13.68,13.14,13.55,17614560
2025-08-12,13.46,13.62,13.38,13.45,9641100
2025-08-13,13.45,13.56,13.41,13.54,9143283
2025-08-14,13.56,13.58,13.21,13.26,9082480
2025-08-15,13.13,13.26,12.95,13.02,21099727
2025-08-18,13.04,14.21,13.0,13.85,37689188
2025-08-19,14.5,14.5,13.92,14.03,35674840
2025-08-20,14.03,15.0,14.0,14.7,45181392
2025-08-21,14.57,14.79,14.12,14.23,27721840
2025-08-22,14.23,14.3,13.93,14.03,17264690
