date,open,high,low,close,volume
2025-04-18,14.57183364,15.15708768,14.49247716,15.0281334,19016865
2025-04-21,14.89917912,14.96861604,14.44287936,14.87934,15660587
2025-04-22,14.96861604,16.2184806,14.87934,15.3257202,32307332
2025-04-23,15.35547888,15.7225026,14.83966176,14.94877692,19449400
2025-04-24,14.84958132,15.375318,14.84958132,15.25628328,14610141
2025-04-25,15.28604196,15.375318,14.7801444,14.9289378,15735480
2025-04-28,14.86942044,14.94877692,14.34368376,14.86942044,10694907
2025-04-29,14.74046616,15.0281334,14.74046616,14.85950088,6767459
2025-04-30,14.7801444,14.99837472,14.5321554,14.8297422,9344403
2025-05-06,14.91901824,15.0281334,14.66110968,14.72062704,8787200
2025-05-07,14.79998352,14.96861604,14.52223584,14.69086836,7622500
2025-05-08,14.67102924,15.01821384,14.64127056,14.72062704,8075950
2025-05-09,14.74046616,14.9289378,14.57183364,14.70078792,5906400
2025-05-12,14.631351,14.74046616,13.77826884,13.87746444,26164900
2025-05-13,13.90722312,14.1849708,13.89730356,14.04609696,8487507
2025-05-14,14.01633828,14.05601652,13.887384,13.99649916,7294600
2025-05-15,13.9865796,14.51231628,13.9369818,14.39328156,14996392
2025-05-16,14.39328156,14.5321554,14.25440772,14.383362,6505700
2025-05-19,14.34368376,14.40320112,13.887384,13.97666004,10442400
2025-05-20,13.92706224,14.135373,13.92706224,13.9865796,7682639
2025-05-21,14.00641872,14.76030528,13.85762532,14.62143144,15052997
2025-05-22,14.5321554,14.7305466,14.26432728,14.3337642,11683477
2025-05-23,14.383362,14.7305466,14.34368376,14.4329598,10662789
2025-05-26,14.383362,14.4329598,14.04609696,14.11553388,10718621
2025-05-27,14.14535996,14.3640514,14.13541944,14.2646462,5947600
2025-05-28,14.29446776,14.6125644,14.18512204,14.30440828,6980438
2025-05-29,14.2646462,14.5628618,13.99625216,14.52309972,13794606
2025-05-30,14.65232648,15.18911456,14.52309972,14.6125644,15235000
2025-06-03,14.58274284,14.97042312,14.5628618,14.84119636,11500601
2025-06-04,14.8610774,14.94060156,14.662267,14.92072052,11058630
2025-06-05,14.9604826,15.12947144,14.47339712,14.57280232,12143400
2025-06-06,14.57280232,14.62250492,14.39387296,14.49327816,7286383
2025-06-09,14.49327816,15.09964988,14.43363504,14.79149376,15275303
2025-06-10,15.08970936,15.89489148,14.91078,15.51715172,33022903
2025-06-11,15.42768704,15.53703276,15.0598878,15.18911456,16692300
2025-06-12,15.11953092,15.39786548,14.92072052,15.28851976,13941500
2025-06-13,15.23881716,15.34816288,14.662267,14.75173168,15741940
2025-06-16,15.0598878,15.2586982,14.39387296,14.77161272,22288500
2025-06-17,14.98036364,15.33822236,14.5131592,14.70202908,26995300
2025-06-18,14.43363504,14.7119696,14.3143488,14.413754,16009207
2025-06-19,14.44357556,15.04000676,14.29446776,14.413754,17013800
2025-06-20,14.33422984,14.52309972,14.20500308,14.27458672,9530000
2025-06-23,14.12547892,14.413754,14.09565736,14.3143488,9456600
2025-06-24,14.38393244,14.52309972,14.27458672,14.49327816,7105422
2025-06-25,14.49327816,14.52309972,14.23482464,14.44357556,11790100
2025-06-26,14.37399192,14.43363504,14.17518152,14.24476516,8942300
2025-06-27,14.2149436,14.3640514,14.2149436,14.2646462,5087429
2025-06-30,14.2646462,14.33422984,14.12547892,14.30440828,6734680
2025-07-01,14.42369452,14.63244544,14.30440828,14.59268336,12348406
2025-07-02,14.54298076,14.68214804,14.2646462,14.35411088,8364432
2025-07-03,14.35411088,14.7119696,14.24476516,14.54298076,11867426
2025-07-04,14.54298076,15.0101852,14.413754,14.8113748,15048045
2025-07-07,14.87101792,14.9604826,14.30440828,14.34417036,15707507
2025-07-08,14.32428932,14.5628618,14.1155384,14.27458672,12559419
2025-07-09,14.28452724,14.33422984,14.13541944,14.22488412,8333000
